DT-Index;Datum;Zeit;Quotation [Euro/MWh]
05.10.2021 19:30:00;05.10.2021;19:30:00;89,236
05.10.2021 19:45:00;05.10.2021;19:45:00;87,347
05.10.2021 20:00:00;05.10.2021;20:00:00;84,466
05.10.2021 20:15:00;05.10.2021;20:15:00;120,607
05.10.2021 20:30:00;05.10.2021;20:30:00;93,743
05.10.2021 20:45:00;05.10.2021;20:45:00;81,373
05.10.2021 21:00:00;05.10.2021;21:00:00;65,092
05.10.2021 21:15:00;05.10.2021;21:15:00;100,365
05.10.2021 21:30:00;05.10.2021;21:30:00;81,687
05.10.2021 21:45:00;05.10.2021;21:45:00;68,689
05.10.2021 22:00:00;05.10.2021;22:00:00;53,828
05.10.2021 22:15:00;05.10.2021;22:15:00;94,603
05.10.2021 22:30:00;05.10.2021;22:30:00;74,951
05.10.2021 22:45:00;05.10.2021;22:45:00;62,843
05.10.2021 23:00:00;05.10.2021;23:00:00;46,070
05.10.2021 23:15:00;05.10.2021;23:15:00;82,233
05.10.2021 23:30:00;05.10.2021;23:30:00;68,033
05.10.2021 23:45:00;05.10.2021;23:45:00;53,611
06.10.2021 00:00:00;06.10.2021;00:00:00;34,198
06.10.2021 00:15:00;06.10.2021;00:15:00;73,212
06.10.2021 00:30:00;06.10.2021;00:30:00;63,323
06.10.2021 00:45:00;06.10.2021;00:45:00;52,263
06.10.2021 01:00:00;06.10.2021;01:00:00;43,563
06.10.2021 01:15:00;06.10.2021;01:15:00;63,923
06.10.2021 01:30:00;06.10.2021;01:30:00;56,217
06.10.2021 01:45:00;06.10.2021;01:45:00;50,647
06.10.2021 02:00:00;06.10.2021;02:00:00;46,438
06.10.2021 02:15:00;06.10.2021;02:15:00;52,028
06.10.2021 02:30:00;06.10.2021;02:30:00;48,240
06.10.2021 02:45:00;06.10.2021;02:45:00;50,637
06.10.2021 03:00:00;06.10.2021;03:00:00;52,071
06.10.2021 03:15:00;06.10.2021;03:15:00;44,661
06.10.2021 03:30:00;06.10.2021;03:30:00;45,769
06.10.2021 03:45:00;06.10.2021;03:45:00;48,311
06.10.2021 04:00:00;06.10.2021;04:00:00;53,021
06.10.2021 04:15:00;06.10.2021;04:15:00;38,216
06.10.2021 04:30:00;06.10.2021;04:30:00;45,274
06.10.2021 04:45:00;06.10.2021;04:45:00;53,983
06.10.2021 05:00:00;06.10.2021;05:00:00;59,888
06.10.2021 05:15:00;06.10.2021;05:15:00;42,478
06.10.2021 05:30:00;06.10.2021;05:30:00;49,243
06.10.2021 05:45:00;06.10.2021;05:45:00;58,754
06.10.2021 06:00:00;06.10.2021;06:00:00;70,907
06.10.2021 06:15:00;06.10.2021;06:15:00;42,851
06.10.2021 06:30:00;06.10.2021;06:30:00;66,542
06.10.2021 06:45:00;06.10.2021;06:45:00;83,977
06.10.2021 07:00:00;06.10.2021;07:00:00;104,773
06.10.2021 07:15:00;06.10.2021;07:15:00;73,207
06.10.2021 07:30:00;06.10.2021;07:30:00;88,686
06.10.2021 07:45:00;06.10.2021;07:45:00;94,552
06.10.2021 08:00:00;06.10.2021;08:00:00;96,421
06.10.2021 08:15:00;06.10.2021;08:15:00;93,316
06.10.2021 08:30:00;06.10.2021;08:30:00;86,877
06.10.2021 08:45:00;06.10.2021;08:45:00;82,022
06.10.2021 09:00:00;06.10.2021;09:00:00;69,887
06.10.2021 09:15:00;06.10.2021;09:15:00;91,795
06.10.2021 09:30:00;06.10.2021;09:30:00;79,328
06.10.2021 09:45:00;06.10.2021;09:45:00;72,021
06.10.2021 10:00:00;06.10.2021;10:00:00;63,997
06.10.2021 10:15:00;06.10.2021;10:15:00;84,367
06.10.2021 10:30:00;06.10.2021;10:30:00;72,606
06.10.2021 10:45:00;06.10.2021;10:45:00;65,735
06.10.2021 11:00:00;06.10.2021;11:00:00;59,942
06.10.2021 11:15:00;06.10.2021;11:15:00;71,983
06.10.2021 11:30:00;06.10.2021;11:30:00;70,413
06.10.2021 11:45:00;06.10.2021;11:45:00;67,874
06.10.2021 12:00:00;06.10.2021;12:00:00;62,261
06.10.2021 12:15:00;06.10.2021;12:15:00;72,230
06.10.2021 12:30:00;06.10.2021;12:30:00;64,058
06.10.2021 12:45:00;06.10.2021;12:45:00;61,334
06.10.2021 13:00:00;06.10.2021;13:00:00;59,306
06.10.2021 13:15:00;06.10.2021;13:15:00;69,619
06.10.2021 13:30:00;06.10.2021;13:30:00;66,435
06.10.2021 13:45:00;06.10.2021;13:45:00;60,749
06.10.2021 14:00:00;06.10.2021;14:00:00;53,800
06.10.2021 14:15:00;06.10.2021;14:15:00;54,461
06.10.2021 14:30:00;06.10.2021;14:30:00;61,044
06.10.2021 14:45:00;06.10.2021;14:45:00;65,004
06.10.2021 15:00:00;06.10.2021;15:00:00;70,514
06.10.2021 15:15:00;06.10.2021;15:15:00;57,241
06.10.2021 15:30:00;06.10.2021;15:30:00;64,105
06.10.2021 15:45:00;06.10.2021;15:45:00;68,258
06.10.2021 16:00:00;06.10.2021;16:00:00;72,970
06.10.2021 16:15:00;06.10.2021;16:15:00;54,275
06.10.2021 16:30:00;06.10.2021;16:30:00;63,911
06.10.2021 16:45:00;06.10.2021;16:45:00;72,882
06.10.2021 17:00:00;06.10.2021;17:00:00;88,517
06.10.2021 17:15:00;06.10.2021;17:15:00;58,692
06.10.2021 17:30:00;06.10.2021;17:30:00;75,543
06.10.2021 17:45:00;06.10.2021;17:45:00;87,030
06.10.2021 18:00:00;06.10.2021;18:00:00;102,730
06.10.2021 18:15:00;06.10.2021;18:15:00;74,805
06.10.2021 18:30:00;06.10.2021;18:30:00;77,904
06.10.2021 18:45:00;06.10.2021;18:45:00;85,213
06.10.2021 19:00:00;06.10.2021;19:00:00;100,872
06.10.2021 19:15:00;06.10.2021;19:15:00;97,233
06.10.2021 19:30:00;06.10.2021;19:30:00;89,236
06.10.2021 19:45:00;06.10.2021;19:45:00;87,347
06.10.2021 20:00:00;06.10.2021;20:00:00;84,466
06.10.2021 20:15:00;06.10.2021;20:15:00;120,607
06.10.2021 20:30:00;06.10.2021;20:30:00;93,743
06.10.2021 20:45:00;06.10.2021;20:45:00;81,373
06.10.2021 21:00:00;06.10.2021;21:00:00;65,092
06.10.2021 21:15:00;06.10.2021;21:15:00;100,365
06.10.2021 21:30:00;06.10.2021;21:30:00;81,687
06.10.2021 21:45:00;06.10.2021;21:45:00;68,689
06.10.2021 22:00:00;06.10.2021;22:00:00;53,828
06.10.2021 22:15:00;06.10.2021;22:15:00;94,603
06.10.2021 22:30:00;06.10.2021;22:30:00;74,951
06.10.2021 22:45:00;06.10.2021;22:45:00;62,843
06.10.2021 23:00:00;06.10.2021;23:00:00;46,070
06.10.2021 23:15:00;06.10.2021;23:15:00;82,233
06.10.2021 23:30:00;06.10.2021;23:30:00;68,033
06.10.2021 23:45:00;06.10.2021;23:45:00;53,611
07.10.2021 00:00:00;07.10.2021;00:00:00;34,198
07.10.2021 00:15:00;07.10.2021;00:15:00;73,212
07.10.2021 00:30:00;07.10.2021;00:30:00;63,323
07.10.2021 00:45:00;07.10.2021;00:45:00;52,263
07.10.2021 01:00:00;07.10.2021;01:00:00;43,563
07.10.2021 01:15:00;07.10.2021;01:15:00;63,923
07.10.2021 01:30:00;07.10.2021;01:30:00;56,217
07.10.2021 01:45:00;07.10.2021;01:45:00;50,647
07.10.2021 02:00:00;07.10.2021;02:00:00;46,438
07.10.2021 02:15:00;07.10.2021;02:15:00;52,028
07.10.2021 02:30:00;07.10.2021;02:30:00;48,240
07.10.2021 02:45:00;07.10.2021;02:45:00;50,637
07.10.2021 03:00:00;07.10.2021;03:00:00;52,071
07.10.2021 03:15:00;07.10.2021;03:15:00;44,661
07.10.2021 03:30:00;07.10.2021;03:30:00;45,769
07.10.2021 03:45:00;07.10.2021;03:45:00;48,311
07.10.2021 04:00:00;07.10.2021;04:00:00;53,021
07.10.2021 04:15:00;07.10.2021;04:15:00;38,216
07.10.2021 04:30:00;07.10.2021;04:30:00;45,274
07.10.2021 04:45:00;07.10.2021;04:45:00;53,983
07.10.2021 05:00:00;07.10.2021;05:00:00;59,888
07.10.2021 05:15:00;07.10.2021;05:15:00;42,478
07.10.2021 05:30:00;07.10.2021;05:30:00;49,243
07.10.2021 05:45:00;07.10.2021;05:45:00;58,754
07.10.2021 06:00:00;07.10.2021;06:00:00;70,907
07.10.2021 06:15:00;07.10.2021;06:15:00;42,851
07.10.2021 06:30:00;07.10.2021;06:30:00;66,542
07.10.2021 06:45:00;07.10.2021;06:45:00;83,977
07.10.2021 07:00:00;07.10.2021;07:00:00;104,773
07.10.2021 07:15:00;07.10.2021;07:15:00;73,207
07.10.2021 07:30:00;07.10.2021;07:30:00;88,686
07.10.2021 07:45:00;07.10.2021;07:45:00;94,552
07.10.2021 08:00:00;07.10.2021;08:00:00;96,421
07.10.2021 08:15:00;07.10.2021;08:15:00;93,316
07.10.2021 08:30:00;07.10.2021;08:30:00;86,877
07.10.2021 08:45:00;07.10.2021;08:45:00;82,022
07.10.2021 09:00:00;07.10.2021;09:00:00;69,887
07.10.2021 09:15:00;07.10.2021;09:15:00;91,795
07.10.2021 09:30:00;07.10.2021;09:30:00;79,328
07.10.2021 09:45:00;07.10.2021;09:45:00;72,021
07.10.2021 10:00:00;07.10.2021;10:00:00;63,997
07.10.2021 10:15:00;07.10.2021;10:15:00;84,367
07.10.2021 10:30:00;07.10.2021;10:30:00;72,606
07.10.2021 10:45:00;07.10.2021;10:45:00;65,735
07.10.2021 11:00:00;07.10.2021;11:00:00;59,942
07.10.2021 11:15:00;07.10.2021;11:15:00;71,983
07.10.2021 11:30:00;07.10.2021;11:30:00;70,413
07.10.2021 11:45:00;07.10.2021;11:45:00;67,874
07.10.2021 12:00:00;07.10.2021;12:00:00;62,261
07.10.2021 12:15:00;07.10.2021;12:15:00;72,230
07.10.2021 12:30:00;07.10.2021;12:30:00;64,058
07.10.2021 12:45:00;07.10.2021;12:45:00;61,334
07.10.2021 13:00:00;07.10.2021;13:00:00;59,306
07.10.2021 13:15:00;07.10.2021;13:15:00;69,619
07.10.2021 13:30:00;07.10.2021;13:30:00;66,435
07.10.2021 13:45:00;07.10.2021;13:45:00;60,749
07.10.2021 14:00:00;07.10.2021;14:00:00;53,800
07.10.2021 14:15:00;07.10.2021;14:15:00;54,461
07.10.2021 14:30:00;07.10.2021;14:30:00;61,044
07.10.2021 14:45:00;07.10.2021;14:45:00;65,004
07.10.2021 15:00:00;07.10.2021;15:00:00;70,514
07.10.2021 15:15:00;07.10.2021;15:15:00;57,241
07.10.2021 15:30:00;07.10.2021;15:30:00;64,105
07.10.2021 15:45:00;07.10.2021;15:45:00;68,258
07.10.2021 16:00:00;07.10.2021;16:00:00;72,970
07.10.2021 16:15:00;07.10.2021;16:15:00;54,275
07.10.2021 16:30:00;07.10.2021;16:30:00;63,911
07.10.2021 16:45:00;07.10.2021;16:45:00;72,882
07.10.2021 17:00:00;07.10.2021;17:00:00;88,517
07.10.2021 17:15:00;07.10.2021;17:15:00;58,692
07.10.2021 17:30:00;07.10.2021;17:30:00;75,543
07.10.2021 17:45:00;07.10.2021;17:45:00;87,030
07.10.2021 18:00:00;07.10.2021;18:00:00;102,730
07.10.2021 18:15:00;07.10.2021;18:15:00;74,805
07.10.2021 18:30:00;07.10.2021;18:30:00;77,904
07.10.2021 18:45:00;07.10.2021;18:45:00;85,213
07.10.2021 19:00:00;07.10.2021;19:00:00;100,872
07.10.2021 19:15:00;07.10.2021;19:15:00;97,233
07.10.2021 19:30:00;07.10.2021;19:30:00;89,236
07.10.2021 19:45:00;07.10.2021;19:45:00;87,347
07.10.2021 20:00:00;07.10.2021;20:00:00;84,466
07.10.2021 20:15:00;07.10.2021;20:15:00;120,607
07.10.2021 20:30:00;07.10.2021;20:30:00;93,743
07.10.2021 20:45:00;07.10.2021;20:45:00;81,373
07.10.2021 21:00:00;07.10.2021;21:00:00;65,092
07.10.2021 21:15:00;07.10.2021;21:15:00;100,365
07.10.2021 21:30:00;07.10.2021;21:30:00;81,687
07.10.2021 21:45:00;07.10.2021;21:45:00;68,689
07.10.2021 22:00:00;07.10.2021;22:00:00;53,828
07.10.2021 22:15:00;07.10.2021;22:15:00;94,603
07.10.2021 22:30:00;07.10.2021;22:30:00;74,951
07.10.2021 22:45:00;07.10.2021;22:45:00;62,843
07.10.2021 23:00:00;07.10.2021;23:00:00;46,070
07.10.2021 23:15:00;07.10.2021;23:15:00;82,233
07.10.2021 23:30:00;07.10.2021;23:30:00;68,033
07.10.2021 23:45:00;07.10.2021;23:45:00;53,611
08.10.2021 00:00:00;08.10.2021;00:00:00;34,198
08.10.2021 00:15:00;08.10.2021;00:15:00;76,168
08.10.2021 00:30:00;08.10.2021;00:30:00;64,092
08.10.2021 00:45:00;08.10.2021;00:45:00;56,579
08.10.2021 01:00:00;08.10.2021;01:00:00;45,238
08.10.2021 01:15:00;08.10.2021;01:15:00;63,373
08.10.2021 01:30:00;08.10.2021;01:30:00;56,967
08.10.2021 01:45:00;08.10.2021;01:45:00;52,967
08.10.2021 02:00:00;08.10.2021;02:00:00;46,197
08.10.2021 02:15:00;08.10.2021;02:15:00;53,752
08.10.2021 02:30:00;08.10.2021;02:30:00;51,008
08.10.2021 02:45:00;08.10.2021;02:45:00;52,214
08.10.2021 03:00:00;08.10.2021;03:00:00;52,595
08.10.2021 03:15:00;08.10.2021;03:15:00;48,487
08.10.2021 03:30:00;08.10.2021;03:30:00;47,991
08.10.2021 03:45:00;08.10.2021;03:45:00;50,462
08.10.2021 04:00:00;08.10.2021;04:00:00;53,463
08.10.2021 04:15:00;08.10.2021;04:15:00;39,196
08.10.2021 04:30:00;08.10.2021;04:30:00;47,643
08.10.2021 04:45:00;08.10.2021;04:45:00;53,826
08.10.2021 05:00:00;08.10.2021;05:00:00;60,893
08.10.2021 05:15:00;08.10.2021;05:15:00;43,759
08.10.2021 05:30:00;08.10.2021;05:30:00;50,793
08.10.2021 05:45:00;08.10.2021;05:45:00;57,050
08.10.2021 06:00:00;08.10.2021;06:00:00;69,829
08.10.2021 06:15:00;08.10.2021;06:15:00;44,494
08.10.2021 06:30:00;08.10.2021;06:30:00;68,605
08.10.2021 06:45:00;08.10.2021;06:45:00;83,310
08.10.2021 07:00:00;08.10.2021;07:00:00;97,643
08.10.2021 07:15:00;08.10.2021;07:15:00;69,085
08.10.2021 07:30:00;08.10.2021;07:30:00;83,335
08.10.2021 07:45:00;08.10.2021;07:45:00;91,658
08.10.2021 08:00:00;08.10.2021;08:00:00;95,254
08.10.2021 08:15:00;08.10.2021;08:15:00;90,604
08.10.2021 08:30:00;08.10.2021;08:30:00;83,825
08.10.2021 08:45:00;08.10.2021;08:45:00;81,771
08.10.2021 09:00:00;08.10.2021;09:00:00;71,445
08.10.2021 09:15:00;08.10.2021;09:15:00;90,044
08.10.2021 09:30:00;08.10.2021;09:30:00;78,844
08.10.2021 09:45:00;08.10.2021;09:45:00;73,054
08.10.2021 10:00:00;08.10.2021;10:00:00;64,658
08.10.2021 10:15:00;08.10.2021;10:15:00;85,084
08.10.2021 10:30:00;08.10.2021;10:30:00;74,707
08.10.2021 10:45:00;08.10.2021;10:45:00;66,646
08.10.2021 11:00:00;08.10.2021;11:00:00;58,767
08.10.2021 11:15:00;08.10.2021;11:15:00;77,227
08.10.2021 11:30:00;08.10.2021;11:30:00;72,749
08.10.2021 11:45:00;08.10.2021;11:45:00;66,588
08.10.2021 12:00:00;08.10.2021;12:00:00;59,648
08.10.2021 12:15:00;08.10.2021;12:15:00;73,003
08.10.2021 12:30:00;08.10.2021;12:30:00;65,190
08.10.2021 12:45:00;08.10.2021;12:45:00;61,002
08.10.2021 13:00:00;08.10.2021;13:00:00;55,905
08.10.2021 13:15:00;08.10.2021;13:15:00;67,418
08.10.2021 13:30:00;08.10.2021;13:30:00;63,376
08.10.2021 13:45:00;08.10.2021;13:45:00;57,551
08.10.2021 14:00:00;08.10.2021;14:00:00;50,371
08.10.2021 14:15:00;08.10.2021;14:15:00;51,099
08.10.2021 14:30:00;08.10.2021;14:30:00;58,141
08.10.2021 14:45:00;08.10.2021;14:45:00;62,568
08.10.2021 15:00:00;08.10.2021;15:00:00;67,454
08.10.2021 15:15:00;08.10.2021;15:15:00;51,237
08.10.2021 15:30:00;08.10.2021;15:30:00;59,146
08.10.2021 15:45:00;08.10.2021;15:45:00;65,729
08.10.2021 16:00:00;08.10.2021;16:00:00;71,372
08.10.2021 16:15:00;08.10.2021;16:15:00;49,591
08.10.2021 16:30:00;08.10.2021;16:30:00;58,388
08.10.2021 16:45:00;08.10.2021;16:45:00;69,741
08.10.2021 17:00:00;08.10.2021;17:00:00;85,725
08.10.2021 17:15:00;08.10.2021;17:15:00;56,670
08.10.2021 17:30:00;08.10.2021;17:30:00;72,108
08.10.2021 17:45:00;08.10.2021;17:45:00;81,189
08.10.2021 18:00:00;08.10.2021;18:00:00;93,583
08.10.2021 18:15:00;08.10.2021;18:15:00;70,484
08.10.2021 18:30:00;08.10.2021;18:30:00;74,868
08.10.2021 18:45:00;08.10.2021;18:45:00;77,984
08.10.2021 19:00:00;08.10.2021;19:00:00;87,131
08.10.2021 19:15:00;08.10.2021;19:15:00;86,038
08.10.2021 19:30:00;08.10.2021;19:30:00;79,084
08.10.2021 19:45:00;08.10.2021;19:45:00;76,084
08.10.2021 20:00:00;08.10.2021;20:00:00;71,532
08.10.2021 20:15:00;08.10.2021;20:15:00;108,901
08.10.2021 20:30:00;08.10.2021;20:30:00;86,509
08.10.2021 20:45:00;08.10.2021;20:45:00;76,358
08.10.2021 21:00:00;08.10.2021;21:00:00;61,191
08.10.2021 21:15:00;08.10.2021;21:15:00;95,179
08.10.2021 21:30:00;08.10.2021;21:30:00;80,450
08.10.2021 21:45:00;08.10.2021;21:45:00;69,002
08.10.2021 22:00:00;08.10.2021;22:00:00;56,727
08.10.2021 22:15:00;08.10.2021;22:15:00;91,113
08.10.2021 22:30:00;08.10.2021;22:30:00;74,879
08.10.2021 22:45:00;08.10.2021;22:45:00;65,183
08.10.2021 23:00:00;08.10.2021;23:00:00;53,967
08.10.2021 23:15:00;08.10.2021;23:15:00;83,021
08.10.2021 23:30:00;08.10.2021;23:30:00;70,614
08.10.2021 23:45:00;08.10.2021;23:45:00;60,579
09.10.2021 00:00:00;09.10.2021;00:00:00;46,784
09.10.2021 00:15:00;09.10.2021;00:15:00;80,690
09.10.2021 00:30:00;09.10.2021;00:30:00;67,886
09.10.2021 00:45:00;09.10.2021;00:45:00;57,000
09.10.2021 01:00:00;09.10.2021;01:00:00;50,784
09.10.2021 01:15:00;09.10.2021;01:15:00;67,002
09.10.2021 01:30:00;09.10.2021;01:30:00;59,133
09.10.2021 01:45:00;09.10.2021;01:45:00;55,603
09.10.2021 02:00:00;09.10.2021;02:00:00;53,206
09.10.2021 02:15:00;09.10.2021;02:15:00;59,860
09.10.2021 02:30:00;09.10.2021;02:30:00;56,306
09.10.2021 02:45:00;09.10.2021;02:45:00;54,231
09.10.2021 03:00:00;09.10.2021;03:00:00;53,909
09.10.2021 03:15:00;09.10.2021;03:15:00;55,041
09.10.2021 03:30:00;09.10.2021;03:30:00;53,041
09.10.2021 03:45:00;09.10.2021;03:45:00;52,669
09.10.2021 04:00:00;09.10.2021;04:00:00;51,363
09.10.2021 04:15:00;09.10.2021;04:15:00;51,801
09.10.2021 04:30:00;09.10.2021;04:30:00;52,446
09.10.2021 04:45:00;09.10.2021;04:45:00;52,099
09.10.2021 05:00:00;09.10.2021;05:00:00;52,223
09.10.2021 05:15:00;09.10.2021;05:15:00;53,702
09.10.2021 05:30:00;09.10.2021;05:30:00;49,313
09.10.2021 05:45:00;09.10.2021;05:45:00;50,817
09.10.2021 06:00:00;09.10.2021;06:00:00;54,851
09.10.2021 06:15:00;09.10.2021;06:15:00;46,106
09.10.2021 06:30:00;09.10.2021;06:30:00;51,528
09.10.2021 06:45:00;09.10.2021;06:45:00;57,653
09.10.2021 07:00:00;09.10.2021;07:00:00;60,472
09.10.2021 07:15:00;09.10.2021;07:15:00;48,470
09.10.2021 07:30:00;09.10.2021;07:30:00;55,008
09.10.2021 07:45:00;09.10.2021;07:45:00;64,258
09.10.2021 08:00:00;09.10.2021;08:00:00;69,225
09.10.2021 08:15:00;09.10.2021;08:15:00;61,414
09.10.2021 08:30:00;09.10.2021;08:30:00;63,571
09.10.2021 08:45:00;09.10.2021;08:45:00;64,985
09.10.2021 09:00:00;09.10.2021;09:00:00;61,728
09.10.2021 09:15:00;09.10.2021;09:15:00;73,829
09.10.2021 09:30:00;09.10.2021;09:30:00;66,911
09.10.2021 09:45:00;09.10.2021;09:45:00;64,638
09.10.2021 10:00:00;09.10.2021;10:00:00;55,091
09.10.2021 10:15:00;09.10.2021;10:15:00;75,176
09.10.2021 10:30:00;09.10.2021;10:30:00;64,753
09.10.2021 10:45:00;09.10.2021;10:45:00;56,727
09.10.2021 11:00:00;09.10.2021;11:00:00;48,057
09.10.2021 11:15:00;09.10.2021;11:15:00;66,952
09.10.2021 11:30:00;09.10.2021;11:30:00;62,522
09.10.2021 11:45:00;09.10.2021;11:45:00;59,397
09.10.2021 12:00:00;09.10.2021;12:00:00;49,826
09.10.2021 12:15:00;09.10.2021;12:15:00;69,936
09.10.2021 12:30:00;09.10.2021;12:30:00;60,133
09.10.2021 12:45:00;09.10.2021;12:45:00;53,148
09.10.2021 13:00:00;09.10.2021;13:00:00;43,982
09.10.2021 13:15:00;09.10.2021;13:15:00;61,191
09.10.2021 13:30:00;09.10.2021;13:30:00;53,628
09.10.2021 13:45:00;09.10.2021;13:45:00;50,429
09.10.2021 14:00:00;09.10.2021;14:00:00;45,875
09.10.2021 14:15:00;09.10.2021;14:15:00;44,560
09.10.2021 14:30:00;09.10.2021;14:30:00;47,470
09.10.2021 14:45:00;09.10.2021;14:45:00;53,438
09.10.2021 15:00:00;09.10.2021;15:00:00;58,802
09.10.2021 15:15:00;09.10.2021;15:15:00;38,948
09.10.2021 15:30:00;09.10.2021;15:30:00;51,165
09.10.2021 15:45:00;09.10.2021;15:45:00;58,843
09.10.2021 16:00:00;09.10.2021;16:00:00;66,225
09.10.2021 16:15:00;09.10.2021;16:15:00;39,915
09.10.2021 16:30:00;09.10.2021;16:30:00;55,512
09.10.2021 16:45:00;09.10.2021;16:45:00;64,291
09.10.2021 17:00:00;09.10.2021;17:00:00;77,640
09.10.2021 17:15:00;09.10.2021;17:15:00;48,685
09.10.2021 17:30:00;09.10.2021;17:30:00;63,563
09.10.2021 17:45:00;09.10.2021;17:45:00;76,755
09.10.2021 18:00:00;09.10.2021;18:00:00;86,087
09.10.2021 18:15:00;09.10.2021;18:15:00;67,994
09.10.2021 18:30:00;09.10.2021;18:30:00;72,507
09.10.2021 18:45:00;09.10.2021;18:45:00;75,160
09.10.2021 19:00:00;09.10.2021;19:00:00;80,227
09.10.2021 19:15:00;09.10.2021;19:15:00;80,276
09.10.2021 19:30:00;09.10.2021;19:30:00;76,937
09.10.2021 19:45:00;09.10.2021;19:45:00;74,457
09.10.2021 20:00:00;09.10.2021;20:00:00;67,283
09.10.2021 20:15:00;09.10.2021;20:15:00;88,691
09.10.2021 20:30:00;09.10.2021;20:30:00;72,093
09.10.2021 20:45:00;09.10.2021;20:45:00;64,853
09.10.2021 21:00:00;09.10.2021;21:00:00;53,413
09.10.2021 21:15:00;09.10.2021;21:15:00;76,582
09.10.2021 21:30:00;09.10.2021;21:30:00;68,861
09.10.2021 21:45:00;09.10.2021;21:45:00;57,414
09.10.2021 22:00:00;09.10.2021;22:00:00;50,222
09.10.2021 22:15:00;09.10.2021;22:15:00;76,755
09.10.2021 22:30:00;09.10.2021;22:30:00;63,819
09.10.2021 22:45:00;09.10.2021;22:45:00;58,521
09.10.2021 23:00:00;09.10.2021;23:00:00;47,139
09.10.2021 23:15:00;09.10.2021;23:15:00;71,093
09.10.2021 23:30:00;09.10.2021;23:30:00;59,811
09.10.2021 23:45:00;09.10.2021;23:45:00;50,173
10.10.2021 00:00:00;10.10.2021;00:00:00;33,947
10.10.2021 00:15:00;10.10.2021;00:15:00;68,436
10.10.2021 00:30:00;10.10.2021;00:30:00;51,878
10.10.2021 00:45:00;10.10.2021;00:45:00;38,489
10.10.2021 01:00:00;10.10.2021;01:00:00;30,180
10.10.2021 01:15:00;10.10.2021;01:15:00;53,523
10.10.2021 01:30:00;10.10.2021;01:30:00;43,614
10.10.2021 01:45:00;10.10.2021;01:45:00;41,953
10.10.2021 02:00:00;10.10.2021;02:00:00;36,399
10.10.2021 02:15:00;10.10.2021;02:15:00;47,695
10.10.2021 02:30:00;10.10.2021;02:30:00;45,983
10.10.2021 02:45:00;10.10.2021;02:45:00;43,071
10.10.2021 03:00:00;10.10.2021;03:00:00;38,401
10.10.2021 03:15:00;10.10.2021;03:15:00;41,221
10.10.2021 03:30:00;10.10.2021;03:30:00;36,882
10.10.2021 03:45:00;10.10.2021;03:45:00;35,689
10.10.2021 04:00:00;10.10.2021;04:00:00;38,701
10.10.2021 04:15:00;10.10.2021;04:15:00;36,829
10.10.2021 04:30:00;10.10.2021;04:30:00;37,591
10.10.2021 04:45:00;10.10.2021;04:45:00;36,678
10.10.2021 05:00:00;10.10.2021;05:00:00;34,505
10.10.2021 05:15:00;10.10.2021;05:15:00;40,836
10.10.2021 05:30:00;10.10.2021;05:30:00;35,086
10.10.2021 05:45:00;10.10.2021;05:45:00;38,489
10.10.2021 06:00:00;10.10.2021;06:00:00;36,240
10.10.2021 06:15:00;10.10.2021;06:15:00;34,180
10.10.2021 06:30:00;10.10.2021;06:30:00;32,271
10.10.2021 06:45:00;10.10.2021;06:45:00;37,305
10.10.2021 07:00:00;10.10.2021;07:00:00;39,259
10.10.2021 07:15:00;10.10.2021;07:15:00;33,773
10.10.2021 07:30:00;10.10.2021;07:30:00;36,361
10.10.2021 07:45:00;10.10.2021;07:45:00;40,074
10.10.2021 08:00:00;10.10.2021;08:00:00;46,602
10.10.2021 08:15:00;10.10.2021;08:15:00;42,225
10.10.2021 08:30:00;10.10.2021;08:30:00;44,346
10.10.2021 08:45:00;10.10.2021;08:45:00;45,138
10.10.2021 09:00:00;10.10.2021;09:00:00;44,285
10.10.2021 09:15:00;10.10.2021;09:15:00;51,991
10.10.2021 09:30:00;10.10.2021;09:30:00;49,440
10.10.2021 09:45:00;10.10.2021;09:45:00;44,436
10.10.2021 10:00:00;10.10.2021;10:00:00;41,297
10.10.2021 10:15:00;10.10.2021;10:15:00;51,893
10.10.2021 10:30:00;10.10.2021;10:30:00;48,059
10.10.2021 10:45:00;10.10.2021;10:45:00;42,889
10.10.2021 11:00:00;10.10.2021;11:00:00;42,406
10.10.2021 11:15:00;10.10.2021;11:15:00;44,301
10.10.2021 11:30:00;10.10.2021;11:30:00;48,821
10.10.2021 11:45:00;10.10.2021;11:45:00;48,104
10.10.2021 12:00:00;10.10.2021;12:00:00;43,870
10.10.2021 12:15:00;10.10.2021;12:15:00;60,813
10.10.2021 12:30:00;10.10.2021;12:30:00;47,116
10.10.2021 12:45:00;10.10.2021;12:45:00;41,206
10.10.2021 13:00:00;10.10.2021;13:00:00;31,758
10.10.2021 13:15:00;10.10.2021;13:15:00;48,315
10.10.2021 13:30:00;10.10.2021;13:30:00;42,157
10.10.2021 13:45:00;10.10.2021;13:45:00;39,357
10.10.2021 14:00:00;10.10.2021;14:00:00;34,769
10.10.2021 14:15:00;10.10.2021;14:15:00;35,735
10.10.2021 14:30:00;10.10.2021;14:30:00;37,274
10.10.2021 14:45:00;10.10.2021;14:45:00;39,086
10.10.2021 15:00:00;10.10.2021;15:00:00;44,625
10.10.2021 15:15:00;10.10.2021;15:15:00;32,316
10.10.2021 15:30:00;10.10.2021;15:30:00;38,791
