DT-Index;Datum;Zeit;Quotation [Euro/MWh]
22.10.2021 16:30:00;22.10.2021;16:30:00;43,921
22.10.2021 16:45:00;22.10.2021;16:45:00;51,242
22.10.2021 17:00:00;22.10.2021;17:00:00;58,834
22.10.2021 17:15:00;22.10.2021;17:15:00;45,363
22.10.2021 17:30:00;22.10.2021;17:30:00;52,596
22.10.2021 17:45:00;22.10.2021;17:45:00;58,843
22.10.2021 18:00:00;22.10.2021;18:00:00;60,717
22.10.2021 18:15:00;22.10.2021;18:15:00;53,435
22.10.2021 18:30:00;22.10.2021;18:30:00;52,730
22.10.2021 18:45:00;22.10.2021;18:45:00;53,836
22.10.2021 19:00:00;22.10.2021;19:00:00;54,065
22.10.2021 19:15:00;22.10.2021;19:15:00;60,572
22.10.2021 19:30:00;22.10.2021;19:30:00;53,980
22.10.2021 19:45:00;22.10.2021;19:45:00;48,600
22.10.2021 20:00:00;22.10.2021;20:00:00;42,049
22.10.2021 20:15:00;22.10.2021;20:15:00;68,386
22.10.2021 20:30:00;22.10.2021;20:30:00;54,881
22.10.2021 20:45:00;22.10.2021;20:45:00;43,323
22.10.2021 21:00:00;22.10.2021;21:00:00;33,263
22.10.2021 21:15:00;22.10.2021;21:15:00;56,856
22.10.2021 21:30:00;22.10.2021;21:30:00;49,611
22.10.2021 21:45:00;22.10.2021;21:45:00;38,526
22.10.2021 22:00:00;22.10.2021;22:00:00;28,297
22.10.2021 22:15:00;22.10.2021;22:15:00;56,812
22.10.2021 22:30:00;22.10.2021;22:30:00;47,485
22.10.2021 22:45:00;22.10.2021;22:45:00;35,804
22.10.2021 23:00:00;22.10.2021;23:00:00;26,632
22.10.2021 23:15:00;22.10.2021;23:15:00;51,758
22.10.2021 23:30:00;22.10.2021;23:30:00;43,034
22.10.2021 23:45:00;22.10.2021;23:45:00;30,949
23.10.2021 00:00:00;23.10.2021;00:00:00;20,447
23.10.2021 00:15:00;23.10.2021;00:15:00;47,148
23.10.2021 00:30:00;23.10.2021;00:30:00;39,110
23.10.2021 00:45:00;23.10.2021;00:45:00;29,242
23.10.2021 01:00:00;23.10.2021;01:00:00;22,366
23.10.2021 01:15:00;23.10.2021;01:15:00;41,959
23.10.2021 01:30:00;23.10.2021;01:30:00;34,101
23.10.2021 01:45:00;23.10.2021;01:45:00;27,613
23.10.2021 02:00:00;23.10.2021;02:00:00;22,768
23.10.2021 02:15:00;23.10.2021;02:15:00;34,394
23.10.2021 02:30:00;23.10.2021;02:30:00;29,554
23.10.2021 02:45:00;23.10.2021;02:45:00;28,596
23.10.2021 03:00:00;23.10.2021;03:00:00;26,900
23.10.2021 03:15:00;23.10.2021;03:15:00;31,792
23.10.2021 03:30:00;23.10.2021;03:30:00;28,734
23.10.2021 03:45:00;23.10.2021;03:45:00;26,115
23.10.2021 04:00:00;23.10.2021;04:00:00;25,530
23.10.2021 04:15:00;23.10.2021;04:15:00;28,306
23.10.2021 04:30:00;23.10.2021;04:30:00;28,475
23.10.2021 04:45:00;23.10.2021;04:45:00;29,097
23.10.2021 05:00:00;23.10.2021;05:00:00;30,474
23.10.2021 05:15:00;23.10.2021;05:15:00;29,191
23.10.2021 05:30:00;23.10.2021;05:30:00;27,243
23.10.2021 05:45:00;23.10.2021;05:45:00;29,330
23.10.2021 06:00:00;23.10.2021;06:00:00;33,734
23.10.2021 06:15:00;23.10.2021;06:15:00;23,172
23.10.2021 06:30:00;23.10.2021;06:30:00;28,717
23.10.2021 06:45:00;23.10.2021;06:45:00;35,568
23.10.2021 07:00:00;23.10.2021;07:00:00;40,768
23.10.2021 07:15:00;23.10.2021;07:15:00;23,693
23.10.2021 07:30:00;23.10.2021;07:30:00;30,921
23.10.2021 07:45:00;23.10.2021;07:45:00;41,944
23.10.2021 08:00:00;23.10.2021;08:00:00;47,328
23.10.2021 08:15:00;23.10.2021;08:15:00;35,094
23.10.2021 08:30:00;23.10.2021;08:30:00;38,973
23.10.2021 08:45:00;23.10.2021;08:45:00;43,207
23.10.2021 09:00:00;23.10.2021;09:00:00;43,315
23.10.2021 09:15:00;23.10.2021;09:15:00;44,578
23.10.2021 09:30:00;23.10.2021;09:30:00;43,907
23.10.2021 09:45:00;23.10.2021;09:45:00;43,680
23.10.2021 10:00:00;23.10.2021;10:00:00;39,125
23.10.2021 10:15:00;23.10.2021;10:15:00;46,782
23.10.2021 10:30:00;23.10.2021;10:30:00;42,566
23.10.2021 10:45:00;23.10.2021;10:45:00;38,552
23.10.2021 11:00:00;23.10.2021;11:00:00;34,138
23.10.2021 11:15:00;23.10.2021;11:15:00;41,280
23.10.2021 11:30:00;23.10.2021;11:30:00;40,716
23.10.2021 11:45:00;23.10.2021;11:45:00;38,976
23.10.2021 12:00:00;23.10.2021;12:00:00;32,987
23.10.2021 12:15:00;23.10.2021;12:15:00;43,612
23.10.2021 12:30:00;23.10.2021;12:30:00;38,377
23.10.2021 12:45:00;23.10.2021;12:45:00;32,813
23.10.2021 13:00:00;23.10.2021;13:00:00;28,145
23.10.2021 13:15:00;23.10.2021;13:15:00;38,838
23.10.2021 13:30:00;23.10.2021;13:30:00;33,642
23.10.2021 13:45:00;23.10.2021;13:45:00;31,109
23.10.2021 14:00:00;23.10.2021;14:00:00;28,254
23.10.2021 14:15:00;23.10.2021;14:15:00;28,280
23.10.2021 14:30:00;23.10.2021;14:30:00;30,098
23.10.2021 14:45:00;23.10.2021;14:45:00;33,779
23.10.2021 15:00:00;23.10.2021;15:00:00;38,627
23.10.2021 15:15:00;23.10.2021;15:15:00;25,297
23.10.2021 15:30:00;23.10.2021;15:30:00;32,379
23.10.2021 15:45:00;23.10.2021;15:45:00;39,073
23.10.2021 16:00:00;23.10.2021;16:00:00;45,893
23.10.2021 16:15:00;23.10.2021;16:15:00;25,432
23.10.2021 16:30:00;23.10.2021;16:30:00;34,611
23.10.2021 16:45:00;23.10.2021;16:45:00;44,516
23.10.2021 17:00:00;23.10.2021;17:00:00;52,402
23.10.2021 17:15:00;23.10.2021;17:15:00;34,593
23.10.2021 17:30:00;23.10.2021;17:30:00;43,321
23.10.2021 17:45:00;23.10.2021;17:45:00;51,957
23.10.2021 18:00:00;23.10.2021;18:00:00;54,570
23.10.2021 18:15:00;23.10.2021;18:15:00;47,717
23.10.2021 18:30:00;23.10.2021;18:30:00;48,787
23.10.2021 18:45:00;23.10.2021;18:45:00;48,094
23.10.2021 19:00:00;23.10.2021;19:00:00;46,816
23.10.2021 19:15:00;23.10.2021;19:15:00;55,905
23.10.2021 19:30:00;23.10.2021;19:30:00;50,098
23.10.2021 19:45:00;23.10.2021;19:45:00;44,122
23.10.2021 20:00:00;23.10.2021;20:00:00;36,006
23.10.2021 20:15:00;23.10.2021;20:15:00;57,625
23.10.2021 20:30:00;23.10.2021;20:30:00;43,363
23.10.2021 20:45:00;23.10.2021;20:45:00;32,038
23.10.2021 21:00:00;23.10.2021;21:00:00;23,172
23.10.2021 21:15:00;23.10.2021;21:15:00;44,969
23.10.2021 21:30:00;23.10.2021;21:30:00;38,136
23.10.2021 21:45:00;23.10.2021;21:45:00;31,126
23.10.2021 22:00:00;23.10.2021;22:00:00;25,481
23.10.2021 22:15:00;23.10.2021;22:15:00;46,383
23.10.2021 22:30:00;23.10.2021;22:30:00;39,611
23.10.2021 22:45:00;23.10.2021;22:45:00;31,645
23.10.2021 23:00:00;23.10.2021;23:00:00;22,915
23.10.2021 23:15:00;23.10.2021;23:15:00;43,224
23.10.2021 23:30:00;23.10.2021;23:30:00;34,698
23.10.2021 23:45:00;23.10.2021;23:45:00;24,665
24.10.2021 00:00:00;24.10.2021;00:00:00;13,841
24.10.2021 00:15:00;24.10.2021;00:15:00;42,033
24.10.2021 00:30:00;24.10.2021;00:30:00;30,094
24.10.2021 00:45:00;24.10.2021;00:45:00;19,619
24.10.2021 01:00:00;24.10.2021;01:00:00;14,346
24.10.2021 01:15:00;24.10.2021;01:15:00;32,752
24.10.2021 01:30:00;24.10.2021;01:30:00;25,599
24.10.2021 01:45:00;24.10.2021;01:45:00;20,406
24.10.2021 02:00:00;24.10.2021;02:00:00;17,749
24.10.2021 02:15:00;24.10.2021;02:15:00;26,879
24.10.2021 02:30:00;24.10.2021;02:30:00;23,185
24.10.2021 02:45:00;24.10.2021;02:45:00;22,161
24.10.2021 03:00:00;24.10.2021;03:00:00;21,113
24.10.2021 03:15:00;24.10.2021;03:15:00;23,345
24.10.2021 03:30:00;24.10.2021;03:30:00;21,307
24.10.2021 03:45:00;24.10.2021;03:45:00;20,336
24.10.2021 04:00:00;24.10.2021;04:00:00;22,834
24.10.2021 04:15:00;24.10.2021;04:15:00;21,474
24.10.2021 04:30:00;24.10.2021;04:30:00;21,223
24.10.2021 04:45:00;24.10.2021;04:45:00;21,743
24.10.2021 05:00:00;24.10.2021;05:00:00;23,599
24.10.2021 05:15:00;24.10.2021;05:15:00;23,393
24.10.2021 05:30:00;24.10.2021;05:30:00;21,707
24.10.2021 05:45:00;24.10.2021;05:45:00;23,109
24.10.2021 06:00:00;24.10.2021;06:00:00;24,588
24.10.2021 06:15:00;24.10.2021;06:15:00;19,965
24.10.2021 06:30:00;24.10.2021;06:30:00;21,608
24.10.2021 06:45:00;24.10.2021;06:45:00;25,215
24.10.2021 07:00:00;24.10.2021;07:00:00;29,355
24.10.2021 07:15:00;24.10.2021;07:15:00;17,670
24.10.2021 07:30:00;24.10.2021;07:30:00;23,767
24.10.2021 07:45:00;24.10.2021;07:45:00;30,735
24.10.2021 08:00:00;24.10.2021;08:00:00;37,214
24.10.2021 08:15:00;24.10.2021;08:15:00;24,276
24.10.2021 08:30:00;24.10.2021;08:30:00;29,531
24.10.2021 08:45:00;24.10.2021;08:45:00;33,673
24.10.2021 09:00:00;24.10.2021;09:00:00;35,852
24.10.2021 09:15:00;24.10.2021;09:15:00;31,629
24.10.2021 09:30:00;24.10.2021;09:30:00;33,579
24.10.2021 09:45:00;24.10.2021;09:45:00;34,510
24.10.2021 10:00:00;24.10.2021;10:00:00;33,524
24.10.2021 10:15:00;24.10.2021;10:15:00;34,657
24.10.2021 10:30:00;24.10.2021;10:30:00;34,441
24.10.2021 10:45:00;24.10.2021;10:45:00;34,260
24.10.2021 11:00:00;24.10.2021;11:00:00;35,381
24.10.2021 11:15:00;24.10.2021;11:15:00;33,253
24.10.2021 11:30:00;24.10.2021;11:30:00;36,989
24.10.2021 11:45:00;24.10.2021;11:45:00;39,108
24.10.2021 12:00:00;24.10.2021;12:00:00;35,564
24.10.2021 12:15:00;24.10.2021;12:15:00;42,638
24.10.2021 12:30:00;24.10.2021;12:30:00;36,586
24.10.2021 12:45:00;24.10.2021;12:45:00;32,815
24.10.2021 13:00:00;24.10.2021;13:00:00;26,946
24.10.2021 13:15:00;24.10.2021;13:15:00;38,891
24.10.2021 13:30:00;24.10.2021;13:30:00;32,618
24.10.2021 13:45:00;24.10.2021;13:45:00;28,546
24.10.2021 14:00:00;24.10.2021;14:00:00;25,319
24.10.2021 14:15:00;24.10.2021;14:15:00;28,818
24.10.2021 14:30:00;24.10.2021;14:30:00;29,384
24.10.2021 14:45:00;24.10.2021;14:45:00;29,597
24.10.2021 15:00:00;24.10.2021;15:00:00;32,721
24.10.2021 15:15:00;24.10.2021;15:15:00;23,911
24.10.2021 15:30:00;24.10.2021;15:30:00;28,624
24.10.2021 15:45:00;24.10.2021;15:45:00;32,843
24.10.2021 16:00:00;24.10.2021;16:00:00;38,566
24.10.2021 16:15:00;24.10.2021;16:15:00;21,401
24.10.2021 16:30:00;24.10.2021;16:30:00;28,802
24.10.2021 16:45:00;24.10.2021;16:45:00;38,650
24.10.2021 17:00:00;24.10.2021;17:00:00;47,681
24.10.2021 17:15:00;24.10.2021;17:15:00;27,039
24.10.2021 17:30:00;24.10.2021;17:30:00;38,352
24.10.2021 17:45:00;24.10.2021;17:45:00;47,221
24.10.2021 18:00:00;24.10.2021;18:00:00;52,682
24.10.2021 18:15:00;24.10.2021;18:15:00;42,582
24.10.2021 18:30:00;24.10.2021;18:30:00;46,245
24.10.2021 18:45:00;24.10.2021;18:45:00;46,849
24.10.2021 19:00:00;24.10.2021;19:00:00;46,778
24.10.2021 19:15:00;24.10.2021;19:15:00;51,582
24.10.2021 19:30:00;24.10.2021;19:30:00;48,887
24.10.2021 19:45:00;24.10.2021;19:45:00;45,158
24.10.2021 20:00:00;24.10.2021;20:00:00;39,181
24.10.2021 20:15:00;24.10.2021;20:15:00;55,419
24.10.2021 20:30:00;24.10.2021;20:30:00;45,904
24.10.2021 20:45:00;24.10.2021;20:45:00;35,764
24.10.2021 21:00:00;24.10.2021;21:00:00;26,403
24.10.2021 21:15:00;24.10.2021;21:15:00;45,786
24.10.2021 21:30:00;24.10.2021;21:30:00;38,314
24.10.2021 21:45:00;24.10.2021;21:45:00;32,094
24.10.2021 22:00:00;24.10.2021;22:00:00;29,412
24.10.2021 22:15:00;24.10.2021;22:15:00;48,133
24.10.2021 22:30:00;24.10.2021;22:30:00;42,544
24.10.2021 22:45:00;24.10.2021;22:45:00;33,295
24.10.2021 23:00:00;24.10.2021;23:00:00;21,921
24.10.2021 23:15:00;24.10.2021;23:15:00;46,281
24.10.2021 23:30:00;24.10.2021;23:30:00;37,446
24.10.2021 23:45:00;24.10.2021;23:45:00;27,671
25.10.2021 00:00:00;25.10.2021;00:00:00;17,008
25.10.2021 00:15:00;25.10.2021;00:15:00;41,037
25.10.2021 00:30:00;25.10.2021;00:30:00;34,100
25.10.2021 00:45:00;25.10.2021;00:45:00;24,854
25.10.2021 01:00:00;25.10.2021;01:00:00;19,268
25.10.2021 01:15:00;25.10.2021;01:15:00;35,579
25.10.2021 01:30:00;25.10.2021;01:30:00;29,093
25.10.2021 01:45:00;25.10.2021;01:45:00;25,659
25.10.2021 02:00:00;25.10.2021;02:00:00;21,738
25.10.2021 02:15:00;25.10.2021;02:15:00;27,283
25.10.2021 02:30:00;25.10.2021;02:30:00;24,307
25.10.2021 02:45:00;25.10.2021;02:45:00;26,206
25.10.2021 03:00:00;25.10.2021;03:00:00;28,496
25.10.2021 03:15:00;25.10.2021;03:15:00;21,987
25.10.2021 03:30:00;25.10.2021;03:30:00;23,837
25.10.2021 03:45:00;25.10.2021;03:45:00;25,537
25.10.2021 04:00:00;25.10.2021;04:00:00;31,184
25.10.2021 04:15:00;25.10.2021;04:15:00;16,320
25.10.2021 04:30:00;25.10.2021;04:30:00;22,363
25.10.2021 04:45:00;25.10.2021;04:45:00;29,659
25.10.2021 05:00:00;25.10.2021;05:00:00;36,824
25.10.2021 05:15:00;25.10.2021;05:15:00;16,227
25.10.2021 05:30:00;25.10.2021;05:30:00;21,562
25.10.2021 05:45:00;25.10.2021;05:45:00;37,492
25.10.2021 06:00:00;25.10.2021;06:00:00;51,465
25.10.2021 06:15:00;25.10.2021;06:15:00;16,230
25.10.2021 06:30:00;25.10.2021;06:30:00;39,780
25.10.2021 06:45:00;25.10.2021;06:45:00;59,507
25.10.2021 07:00:00;25.10.2021;07:00:00;69,491
25.10.2021 07:15:00;25.10.2021;07:15:00;44,858
25.10.2021 07:30:00;25.10.2021;07:30:00;58,239
25.10.2021 07:45:00;25.10.2021;07:45:00;63,873
25.10.2021 08:00:00;25.10.2021;08:00:00;66,496
25.10.2021 08:15:00;25.10.2021;08:15:00;58,802
25.10.2021 08:30:00;25.10.2021;08:30:00;58,463
25.10.2021 08:45:00;25.10.2021;08:45:00;55,419
25.10.2021 09:00:00;25.10.2021;09:00:00;49,885
25.10.2021 09:15:00;25.10.2021;09:15:00;58,384
25.10.2021 09:30:00;25.10.2021;09:30:00;54,284
25.10.2021 09:45:00;25.10.2021;09:45:00;51,513
25.10.2021 10:00:00;25.10.2021;10:00:00;46,570
25.10.2021 10:15:00;25.10.2021;10:15:00;55,704
25.10.2021 10:30:00;25.10.2021;10:30:00;50,504
25.10.2021 10:45:00;25.10.2021;10:45:00;47,754
25.10.2021 11:00:00;25.10.2021;11:00:00;45,529
25.10.2021 11:15:00;25.10.2021;11:15:00;49,761
25.10.2021 11:30:00;25.10.2021;11:30:00;49,608
25.10.2021 11:45:00;25.10.2021;11:45:00;48,618
25.10.2021 12:00:00;25.10.2021;12:00:00;45,009
25.10.2021 12:15:00;25.10.2021;12:15:00;49,453
25.10.2021 12:30:00;25.10.2021;12:30:00;44,268
25.10.2021 12:45:00;25.10.2021;12:45:00;44,561
25.10.2021 13:00:00;25.10.2021;13:00:00;44,916
25.10.2021 13:15:00;25.10.2021;13:15:00;48,924
25.10.2021 13:30:00;25.10.2021;13:30:00;48,347
25.10.2021 13:45:00;25.10.2021;13:45:00;45,822
25.10.2021 14:00:00;25.10.2021;14:00:00;42,059
25.10.2021 14:15:00;25.10.2021;14:15:00;41,048
25.10.2021 14:30:00;25.10.2021;14:30:00;45,041
25.10.2021 14:45:00;25.10.2021;14:45:00;48,505
25.10.2021 15:00:00;25.10.2021;15:00:00;51,259
25.10.2021 15:15:00;25.10.2021;15:15:00;43,153
25.10.2021 15:30:00;25.10.2021;15:30:00;46,638
25.10.2021 15:45:00;25.10.2021;15:45:00;49,523
25.10.2021 16:00:00;25.10.2021;16:00:00;52,647
25.10.2021 16:15:00;25.10.2021;16:15:00;42,437
25.10.2021 16:30:00;25.10.2021;16:30:00;47,012
25.10.2021 16:45:00;25.10.2021;16:45:00;53,137
25.10.2021 17:00:00;25.10.2021;17:00:00;61,843
25.10.2021 17:15:00;25.10.2021;17:15:00;46,233
25.10.2021 17:30:00;25.10.2021;17:30:00;55,079
25.10.2021 17:45:00;25.10.2021;17:45:00;62,674
25.10.2021 18:00:00;25.10.2021;18:00:00;67,437
25.10.2021 18:15:00;25.10.2021;18:15:00;56,643
25.10.2021 18:30:00;25.10.2021;18:30:00;55,256
25.10.2021 18:45:00;25.10.2021;18:45:00;58,769
25.10.2021 19:00:00;25.10.2021;19:00:00;61,895
25.10.2021 19:15:00;25.10.2021;19:15:00;67,981
25.10.2021 19:30:00;25.10.2021;19:30:00;60,621
25.10.2021 19:45:00;25.10.2021;19:45:00;56,326
25.10.2021 20:00:00;25.10.2021;20:00:00;49,832
25.10.2021 20:15:00;25.10.2021;20:15:00;76,855
25.10.2021 20:30:00;25.10.2021;20:30:00;59,155
25.10.2021 20:45:00;25.10.2021;20:45:00;47,744
25.10.2021 21:00:00;25.10.2021;21:00:00;35,014
25.10.2021 21:15:00;25.10.2021;21:15:00;63,081
25.10.2021 21:30:00;25.10.2021;21:30:00;55,346
25.10.2021 21:45:00;25.10.2021;21:45:00;43,765
25.10.2021 22:00:00;25.10.2021;22:00:00;29,485
25.10.2021 22:15:00;25.10.2021;22:15:00;60,568
25.10.2021 22:30:00;25.10.2021;22:30:00;51,588
25.10.2021 22:45:00;25.10.2021;22:45:00;38,314
25.10.2021 23:00:00;25.10.2021;23:00:00;23,033
25.10.2021 23:15:00;25.10.2021;23:15:00;53,126
25.10.2021 23:30:00;25.10.2021;23:30:00;44,098
25.10.2021 23:45:00;25.10.2021;23:45:00;31,399
26.10.2021 00:00:00;26.10.2021;00:00:00;18,284
26.10.2021 00:15:00;26.10.2021;00:15:00;47,324
26.10.2021 00:30:00;26.10.2021;00:30:00;39,900
26.10.2021 00:45:00;26.10.2021;00:45:00;32,899
26.10.2021 01:00:00;26.10.2021;01:00:00;24,908
26.10.2021 01:15:00;26.10.2021;01:15:00;41,249
26.10.2021 01:30:00;26.10.2021;01:30:00;36,841
26.10.2021 01:45:00;26.10.2021;01:45:00;32,612
26.10.2021 02:00:00;26.10.2021;02:00:00;27,701
26.10.2021 02:15:00;26.10.2021;02:15:00;35,672
26.10.2021 02:30:00;26.10.2021;02:30:00;31,379
26.10.2021 02:45:00;26.10.2021;02:45:00;32,575
26.10.2021 03:00:00;26.10.2021;03:00:00;33,157
26.10.2021 03:15:00;26.10.2021;03:15:00;31,085
26.10.2021 03:30:00;26.10.2021;03:30:00;30,955
26.10.2021 03:45:00;26.10.2021;03:45:00;31,704
26.10.2021 04:00:00;26.10.2021;04:00:00;33,497
26.10.2021 04:15:00;26.10.2021;04:15:00;25,553
26.10.2021 04:30:00;26.10.2021;04:30:00;30,339
26.10.2021 04:45:00;26.10.2021;04:45:00;35,998
26.10.2021 05:00:00;26.10.2021;05:00:00;40,266
26.10.2021 05:15:00;26.10.2021;05:15:00;24,114
26.10.2021 05:30:00;26.10.2021;05:30:00;29,370
26.10.2021 05:45:00;26.10.2021;05:45:00;40,657
26.10.2021 06:00:00;26.10.2021;06:00:00;50,682
26.10.2021 06:15:00;26.10.2021;06:15:00;21,258
26.10.2021 06:30:00;26.10.2021;06:30:00;42,017
26.10.2021 06:45:00;26.10.2021;06:45:00;60,107
26.10.2021 07:00:00;26.10.2021;07:00:00;72,972
26.10.2021 07:15:00;26.10.2021;07:15:00;46,125
26.10.2021 07:30:00;26.10.2021;07:30:00;58,492
26.10.2021 07:45:00;26.10.2021;07:45:00;63,246
26.10.2021 08:00:00;26.10.2021;08:00:00;66,518
26.10.2021 08:15:00;26.10.2021;08:15:00;62,044
26.10.2021 08:30:00;26.10.2021;08:30:00;60,905
26.10.2021 08:45:00;26.10.2021;08:45:00;57,633
26.10.2021 09:00:00;26.10.2021;09:00:00;50,563
26.10.2021 09:15:00;26.10.2021;09:15:00;59,741
26.10.2021 09:30:00;26.10.2021;09:30:00;54,322
26.10.2021 09:45:00;26.10.2021;09:45:00;51,163
26.10.2021 10:00:00;26.10.2021;10:00:00;46,445
26.10.2021 10:15:00;26.10.2021;10:15:00;55,870
26.10.2021 10:30:00;26.10.2021;10:30:00;51,098
26.10.2021 10:45:00;26.10.2021;10:45:00;48,842
26.10.2021 11:00:00;26.10.2021;11:00:00;45,996
26.10.2021 11:15:00;26.10.2021;11:15:00;51,432
26.10.2021 11:30:00;26.10.2021;11:30:00;51,220
26.10.2021 11:45:00;26.10.2021;11:45:00;49,537
26.10.2021 12:00:00;26.10.2021;12:00:00;45,748
26.10.2021 12:15:00;26.10.2021;12:15:00;49,902
26.10.2021 12:30:00;26.10.2021;12:30:00;45,678
26.10.2021 12:45:00;26.10.2021;12:45:00;45,657
26.10.2021 13:00:00;26.10.2021;13:00:00;46,219
26.10.2021 13:15:00;26.10.2021;13:15:00;48,697
26.10.2021 13:30:00;26.10.2021;13:30:00;48,129
26.10.2021 13:45:00;26.10.2021;13:45:00;47,033
26.10.2021 14:00:00;26.10.2021;14:00:00;44,724
26.10.2021 14:15:00;26.10.2021;14:15:00;41,601
26.10.2021 14:30:00;26.10.2021;14:30:00;46,750
26.10.2021 14:45:00;26.10.2021;14:45:00;50,251
26.10.2021 15:00:00;26.10.2021;15:00:00;54,031
26.10.2021 15:15:00;26.10.2021;15:15:00;44,681
26.10.2021 15:30:00;26.10.2021;15:30:00;48,757
26.10.2021 15:45:00;26.10.2021;15:45:00;51,701
26.10.2021 16:00:00;26.10.2021;16:00:00;55,353
26.10.2021 16:15:00;26.10.2021;16:15:00;43,350
26.10.2021 16:30:00;26.10.2021;16:30:00;48,936
26.10.2021 16:45:00;26.10.2021;16:45:00;54,335
26.10.2021 17:00:00;26.10.2021;17:00:00;61,027
26.10.2021 17:15:00;26.10.2021;17:15:00;48,262
26.10.2021 17:30:00;26.10.2021;17:30:00;57,032
26.10.2021 17:45:00;26.10.2021;17:45:00;62,326
26.10.2021 18:00:00;26.10.2021;18:00:00;65,891
26.10.2021 18:15:00;26.10.2021;18:15:00;57,534
26.10.2021 18:30:00;26.10.2021;18:30:00;57,015
26.10.2021 18:45:00;26.10.2021;18:45:00;58,541
26.10.2021 19:00:00;26.10.2021;19:00:00;60,444
26.10.2021 19:15:00;26.10.2021;19:15:00;67,347
26.10.2021 19:30:00;26.10.2021;19:30:00;60,111
26.10.2021 19:45:00;26.10.2021;19:45:00;55,607
26.10.2021 20:00:00;26.10.2021;20:00:00;48,564
26.10.2021 20:15:00;26.10.2021;20:15:00;72,770
26.10.2021 20:30:00;26.10.2021;20:30:00;58,021
26.10.2021 20:45:00;26.10.2021;20:45:00;48,099
26.10.2021 21:00:00;26.10.2021;21:00:00;37,055
26.10.2021 21:15:00;26.10.2021;21:15:00;60,837
26.10.2021 21:30:00;26.10.2021;21:30:00;54,137
26.10.2021 21:45:00;26.10.2021;21:45:00;42,635
26.10.2021 22:00:00;26.10.2021;22:00:00;30,228
26.10.2021 22:15:00;26.10.2021;22:15:00;59,458
26.10.2021 22:30:00;26.10.2021;22:30:00;48,798
26.10.2021 22:45:00;26.10.2021;22:45:00;38,330
26.10.2021 23:00:00;26.10.2021;23:00:00;26,301
26.10.2021 23:15:00;26.10.2021;23:15:00;52,236
26.10.2021 23:30:00;26.10.2021;23:30:00;42,702
26.10.2021 23:45:00;26.10.2021;23:45:00;32,135
27.10.2021 00:00:00;27.10.2021;00:00:00;19,998
27.10.2021 00:15:00;27.10.2021;00:15:00;46,327
27.10.2021 00:30:00;27.10.2021;00:30:00;40,297
27.10.2021 00:45:00;27.10.2021;00:45:00;32,783
27.10.2021 01:00:00;27.10.2021;01:00:00;25,432
27.10.2021 01:15:00;27.10.2021;01:15:00;41,437
27.10.2021 01:30:00;27.10.2021;01:30:00;35,665
27.10.2021 01:45:00;27.10.2021;01:45:00;31,497
27.10.2021 02:00:00;27.10.2021;02:00:00;28,005
27.10.2021 02:15:00;27.10.2021;02:15:00;32,908
27.10.2021 02:30:00;27.10.2021;02:30:00;29,753
27.10.2021 02:45:00;27.10.2021;02:45:00;32,268
27.10.2021 03:00:00;27.10.2021;03:00:00;33,948
27.10.2021 03:15:00;27.10.2021;03:15:00;29,139
27.10.2021 03:30:00;27.10.2021;03:30:00;30,637
27.10.2021 03:45:00;27.10.2021;03:45:00;32,398
27.10.2021 04:00:00;27.10.2021;04:00:00;35,348
27.10.2021 04:15:00;27.10.2021;04:15:00;26,070
27.10.2021 04:30:00;27.10.2021;04:30:00;31,440
27.10.2021 04:45:00;27.10.2021;04:45:00;36,833
27.10.2021 05:00:00;27.10.2021;05:00:00;40,794
27.10.2021 05:15:00;27.10.2021;05:15:00;24,544
27.10.2021 05:30:00;27.10.2021;05:30:00;30,010
27.10.2021 05:45:00;27.10.2021;05:45:00;41,416
27.10.2021 06:00:00;27.10.2021;06:00:00;49,728
27.10.2021 06:15:00;27.10.2021;06:15:00;24,460
27.10.2021 06:30:00;27.10.2021;06:30:00;43,428
27.10.2021 06:45:00;27.10.2021;06:45:00;58,569
27.10.2021 07:00:00;27.10.2021;07:00:00;72,470
27.10.2021 07:15:00;27.10.2021;07:15:00;46,824
27.10.2021 07:30:00;27.10.2021;07:30:00;59,038
27.10.2021 07:45:00;27.10.2021;07:45:00;64,401
27.10.2021 08:00:00;27.10.2021;08:00:00;66,852
27.10.2021 08:15:00;27.10.2021;08:15:00;60,498
27.10.2021 08:30:00;27.10.2021;08:30:00;60,379
27.10.2021 08:45:00;27.10.2021;08:45:00;57,512
27.10.2021 09:00:00;27.10.2021;09:00:00;52,052
27.10.2021 09:15:00;27.10.2021;09:15:00;60,911
27.10.2021 09:30:00;27.10.2021;09:30:00;56,220
27.10.2021 09:45:00;27.10.2021;09:45:00;53,597
27.10.2021 10:00:00;27.10.2021;10:00:00;49,267
27.10.2021 10:15:00;27.10.2021;10:15:00;57,310
27.10.2021 10:30:00;27.10.2021;10:30:00;53,080
27.10.2021 10:45:00;27.10.2021;10:45:00;50,863
27.10.2021 11:00:00;27.10.2021;11:00:00;48,991
27.10.2021 11:15:00;27.10.2021;11:15:00;52,600
27.10.2021 11:30:00;27.10.2021;11:30:00;52,789
27.10.2021 11:45:00;27.10.2021;11:45:00;52,080
27.10.2021 12:00:00;27.10.2021;12:00:00;48,330
27.10.2021 12:15:00;27.10.2021;12:15:00;51,476
27.10.2021 12:30:00;27.10.2021;12:30:00;46,794
